id,text,is_gaming_related,main_category,detailed_category
3960,The Xbox One controller is much more comfortable than Gaming PC,True,express_opinion,opinion_expression
3961,Can't stand the toxic community in Hades II,True,express_opinion,opinion_expression
3962,I prefer visual novel games over metroidvania games any day,True,express_opinion,opinion_expression
3963,Horizon Forbidden West has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
3964,I prefer survival games over visual novel games any day,True,express_opinion,opinion_expression
3965,I prefer fighting games over souls-like games any day,True,express_opinion,opinion_expression
3966,The combat in Elden Ring feels so satisfying,True,express_opinion,opinion_expression
3967,League of Legends is definitely the best game of the year,True,express_opinion,opinion_expression
3968,"The story in Genshin Impact made me cry, so emotional",True,express_opinion,opinion_expression
3969,The Gaming PC controller is much more comfortable than Gaming PC,True,express_opinion,opinion_expression
3970,The latest patch ruined Resident Evil 4 Remake completely,True,express_opinion,opinion_expression
3971,The combat in Starfield feels so satisfying,True,express_opinion,opinion_expression
3972,Can't stand the toxic community in Horizon Forbidden West,True,express_opinion,opinion_expression
3973,I'm really disappointed with the new DLC for League of Legends,True,express_opinion,opinion_expression
3974,Among Us has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
3975,Hogwarts Legacy is definitely the best game of the year,True,express_opinion,opinion_expression
3976,I'm really disappointed with the new DLC for Valorant,True,express_opinion,opinion_expression
3977,The latest patch ruined Alan Wake 2 completely,True,express_opinion,opinion_expression
3978,Can't stand the toxic community in Hogwarts Legacy,True,express_opinion,opinion_expression
3979,"The story in Call of Duty: Modern Warfare III made me cry, so emotional",True,express_opinion,opinion_expression
3980,The combat in Spider-Man 2 feels so satisfying,True,express_opinion,opinion_expression
3981,I prefer racing games over survival games any day,True,express_opinion,opinion_expression
3982,The PC controller is much more comfortable than Nintendo Switch,True,express_opinion,opinion_expression
3983,The combat in Minecraft feels so satisfying,True,express_opinion,opinion_expression
3984,I'm really disappointed with the new DLC for Assassin's Creed Mirage,True,express_opinion,opinion_expression
3985,"The story in Diablo IV made me cry, so emotional",True,express_opinion,opinion_expression
3986,God of War Ragnarök has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
3987,Can't stand the toxic community in Assassin's Creed Mirage,True,express_opinion,opinion_expression
3988,The PlayStation VR2 controller is much more comfortable than PlayStation 4,True,express_opinion,opinion_expression
3989,Hogwarts Legacy is definitely the best game of the year,True,express_opinion,opinion_expression
3990,The Last of Us Part I is definitely the best game of the year,True,express_opinion,opinion_expression
3991,Call of Duty: Modern Warfare III is definitely the best game of the year,True,express_opinion,opinion_expression
3992,The combat in Starfield feels so satisfying,True,express_opinion,opinion_expression
3993,The latest patch ruined Horizon Forbidden West completely,True,express_opinion,opinion_expression
3994,The latest patch ruined Among Us completely,True,express_opinion,opinion_expression
3995,The grinding in Resident Evil 4 Remake is too tedious,True,express_opinion,opinion_expression
3996,Spider-Man 2 has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
3997,I prefer action-adventure games over horror games any day,True,express_opinion,opinion_expression
3998,Elden Ring is definitely the best game of the year,True,express_opinion,opinion_expression
3999,The latest patch ruined Street Fighter 6 completely,True,express_opinion,opinion_expression
4000,The grinding in Hogwarts Legacy is too tedious,True,express_opinion,opinion_expression
4001,The Xbox Series X controller is much more comfortable than Meta Quest 3,True,express_opinion,opinion_expression
4002,Can't stand the toxic community in Horizon Forbidden West,True,express_opinion,opinion_expression
4003,The combat in Elden Ring feels so satisfying,True,express_opinion,opinion_expression
4004,The latest patch ruined God of War Ragnarök completely,True,express_opinion,opinion_expression
4005,Hades II is definitely the best game of the year,True,express_opinion,opinion_expression
4006,I'm really disappointed with the new DLC for The Legend of Zelda: Tears of the Kingdom,True,express_opinion,opinion_expression
4007,The combat in Hogwarts Legacy feels so satisfying,True,express_opinion,opinion_expression
4008,The Nintendo Switch controller is much more comfortable than PC,True,express_opinion,opinion_expression
4009,The grinding in Cyberpunk 2077 is too tedious,True,express_opinion,opinion_expression
4010,Cyberpunk 2077 is definitely the best game of the year,True,express_opinion,opinion_expression
4011,The combat in Doom Eternal feels so satisfying,True,express_opinion,opinion_expression
4012,Cyberpunk 2077 is definitely the best game of the year,True,express_opinion,opinion_expression
4013,The latest patch ruined Street Fighter 6 completely,True,express_opinion,opinion_expression
4014,"The story in Animal Crossing: New Horizons made me cry, so emotional",True,express_opinion,opinion_expression
4015,I'm really disappointed with the new DLC for Horizon Forbidden West,True,express_opinion,opinion_expression
4016,The Legend of Zelda: Tears of the Kingdom is definitely the best game of the year,True,express_opinion,opinion_expression
4017,"The story in Among Us made me cry, so emotional",True,express_opinion,opinion_expression
4018,Genshin Impact has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4019,The latest patch ruined Valorant completely,True,express_opinion,opinion_expression
4020,The latest patch ruined Cyberpunk 2077 completely,True,express_opinion,opinion_expression
4021,The latest patch ruined Minecraft completely,True,express_opinion,opinion_expression
4022,Horizon Forbidden West has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4023,Can't stand the toxic community in God of War Ragnarök,True,express_opinion,opinion_expression
4024,Elden Ring is definitely the best game of the year,True,express_opinion,opinion_expression
4025,Baldur's Gate 3 is definitely the best game of the year,True,express_opinion,opinion_expression
4026,"The story in Animal Crossing: New Horizons made me cry, so emotional",True,express_opinion,opinion_expression
4027,The combat in Fortnite feels so satisfying,True,express_opinion,opinion_expression
4028,"The story in Elden Ring made me cry, so emotional",True,express_opinion,opinion_expression
4029,Animal Crossing: New Horizons is definitely the best game of the year,True,express_opinion,opinion_expression
4030,The latest patch ruined Final Fantasy XVI completely,True,express_opinion,opinion_expression
4031,Spider-Man 2 has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4032,I prefer horror games over visual novel games any day,True,express_opinion,opinion_expression
4033,I prefer FPS games over simulation games any day,True,express_opinion,opinion_expression
4034,Starfield is definitely the best game of the year,True,express_opinion,opinion_expression
4035,The latest patch ruined Fortnite completely,True,express_opinion,opinion_expression
4036,The combat in Animal Crossing: New Horizons feels so satisfying,True,express_opinion,opinion_expression
4037,The combat in Call of Duty: Modern Warfare III feels so satisfying,True,express_opinion,opinion_expression
4038,I'm really disappointed with the new DLC for Alan Wake 2,True,express_opinion,opinion_expression
4039,I prefer RPG games over racing games any day,True,express_opinion,opinion_expression
4040,"The story in Red Dead Redemption 2 made me cry, so emotional",True,express_opinion,opinion_expression
4041,The latest patch ruined League of Legends completely,True,express_opinion,opinion_expression
4042,The grinding in Red Dead Redemption 2 is too tedious,True,express_opinion,opinion_expression
4043,"The story in Call of Duty: Modern Warfare III made me cry, so emotional",True,express_opinion,opinion_expression
4044,The Nintendo Switch controller is much more comfortable than Gaming PC,True,express_opinion,opinion_expression
4045,I prefer MMORPG games over souls-like games any day,True,express_opinion,opinion_expression
4046,League of Legends has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4047,The grinding in Street Fighter 6 is too tedious,True,express_opinion,opinion_expression
4048,I'm really disappointed with the new DLC for Spider-Man 2,True,express_opinion,opinion_expression
4049,Hogwarts Legacy has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4050,Can't stand the toxic community in Diablo IV,True,express_opinion,opinion_expression
4051,I'm really disappointed with the new DLC for The Last of Us Part I,True,express_opinion,opinion_expression
4052,The combat in Fortnite feels so satisfying,True,express_opinion,opinion_expression
4053,"The story in Minecraft made me cry, so emotional",True,express_opinion,opinion_expression
4054,Street Fighter 6 is definitely the best game of the year,True,express_opinion,opinion_expression
4055,The ROG Ally controller is much more comfortable than PC,True,express_opinion,opinion_expression
4056,I prefer roguelike games over strategy games any day,True,express_opinion,opinion_expression
4057,Call of Duty: Modern Warfare III has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4058,The latest patch ruined Genshin Impact completely,True,express_opinion,opinion_expression
4059,The Last of Us Part I has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4060,The combat in Spider-Man 2 feels so satisfying,True,express_opinion,opinion_expression
4061,The PC controller is much more comfortable than Xbox One,True,express_opinion,opinion_expression
4062,I prefer battle royale games over sports games any day,True,express_opinion,opinion_expression
4063,The latest patch ruined Horizon Forbidden West completely,True,express_opinion,opinion_expression
4064,I'm really disappointed with the new DLC for Call of Duty: Modern Warfare III,True,express_opinion,opinion_expression
4065,Alan Wake 2 is definitely the best game of the year,True,express_opinion,opinion_expression
4066,Baldur's Gate 3 is definitely the best game of the year,True,express_opinion,opinion_expression
4067,The latest patch ruined Street Fighter 6 completely,True,express_opinion,opinion_expression
4068,I prefer survival games over metroidvania games any day,True,express_opinion,opinion_expression
4069,I prefer survival games over fighting games any day,True,express_opinion,opinion_expression
4070,The Xbox Series X controller is much more comfortable than PlayStation 4,True,express_opinion,opinion_expression
4071,The latest patch ruined God of War Ragnarök completely,True,express_opinion,opinion_expression
4072,The grinding in Diablo IV is too tedious,True,express_opinion,opinion_expression
4073,The grinding in Red Dead Redemption 2 is too tedious,True,express_opinion,opinion_expression
4074,Final Fantasy XVI is definitely the best game of the year,True,express_opinion,opinion_expression
4075,Can't stand the toxic community in Hogwarts Legacy,True,express_opinion,opinion_expression
4076,I'm really disappointed with the new DLC for Assassin's Creed Mirage,True,express_opinion,opinion_expression
4077,Can't stand the toxic community in Minecraft,True,express_opinion,opinion_expression
4078,Can't stand the toxic community in Hades II,True,express_opinion,opinion_expression
4079,Fortnite has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4080,The latest patch ruined Assassin's Creed Mirage completely,True,express_opinion,opinion_expression
4081,The Xbox One controller is much more comfortable than Nintendo Switch,True,express_opinion,opinion_expression
4082,Can't stand the toxic community in Baldur's Gate 3,True,express_opinion,opinion_expression
4083,The combat in Cyberpunk 2077 feels so satisfying,True,express_opinion,opinion_expression
4084,The grinding in Final Fantasy XVI is too tedious,True,express_opinion,opinion_expression
4085,Can't stand the toxic community in Street Fighter 6,True,express_opinion,opinion_expression
4086,The combat in Resident Evil 4 Remake feels so satisfying,True,express_opinion,opinion_expression
4087,The combat in Baldur's Gate 3 feels so satisfying,True,express_opinion,opinion_expression
4088,The latest patch ruined Hogwarts Legacy completely,True,express_opinion,opinion_expression
4089,The VR Headset controller is much more comfortable than Steam Deck,True,express_opinion,opinion_expression
4090,I prefer platformer games over survival games any day,True,express_opinion,opinion_expression
4091,The latest patch ruined Fortnite completely,True,express_opinion,opinion_expression
4092,Apex Legends is definitely the best game of the year,True,express_opinion,opinion_expression
4093,The combat in Mortal Kombat 1 feels so satisfying,True,express_opinion,opinion_expression
4094,I prefer battle royale games over simulation games any day,True,express_opinion,opinion_expression
4095,"The story in Cyberpunk 2077 made me cry, so emotional",True,express_opinion,opinion_expression
4096,Can't stand the toxic community in The Last of Us Part I,True,express_opinion,opinion_expression
4097,The grinding in Doom Eternal is too tedious,True,express_opinion,opinion_expression
4098,The combat in Baldur's Gate 3 feels so satisfying,True,express_opinion,opinion_expression
4099,Can't stand the toxic community in Assassin's Creed Mirage,True,express_opinion,opinion_expression
4100,The Xbox One controller is much more comfortable than VR Headset,True,express_opinion,opinion_expression
4101,I'm really disappointed with the new DLC for The Legend of Zelda: Tears of the Kingdom,True,express_opinion,opinion_expression
4102,The latest patch ruined Diablo IV completely,True,express_opinion,opinion_expression
4103,Can't stand the toxic community in Assassin's Creed Mirage,True,express_opinion,opinion_expression
4104,Diablo IV is definitely the best game of the year,True,express_opinion,opinion_expression
4105,I prefer RPG games over FPS games any day,True,express_opinion,opinion_expression
4106,The combat in Starfield feels so satisfying,True,express_opinion,opinion_expression
4107,I'm really disappointed with the new DLC for Animal Crossing: New Horizons,True,express_opinion,opinion_expression
4108,The grinding in Apex Legends is too tedious,True,express_opinion,opinion_expression
4109,Animal Crossing: New Horizons is definitely the best game of the year,True,express_opinion,opinion_expression
4110,The latest patch ruined Diablo IV completely,True,express_opinion,opinion_expression
4111,"The story in Cyberpunk 2077 made me cry, so emotional",True,express_opinion,opinion_expression
4112,I'm really disappointed with the new DLC for Starfield,True,express_opinion,opinion_expression
4113,The grinding in Diablo IV is too tedious,True,express_opinion,opinion_expression
4114,League of Legends is definitely the best game of the year,True,express_opinion,opinion_expression
4115,I'm really disappointed with the new DLC for Final Fantasy XVI,True,express_opinion,opinion_expression
4116,Resident Evil 4 Remake is definitely the best game of the year,True,express_opinion,opinion_expression
4117,I'm really disappointed with the new DLC for Red Dead Redemption 2,True,express_opinion,opinion_expression
4118,Apex Legends is definitely the best game of the year,True,express_opinion,opinion_expression
4119,I'm really disappointed with the new DLC for Assassin's Creed Mirage,True,express_opinion,opinion_expression
4120,The Xbox One controller is much more comfortable than Gaming PC,True,express_opinion,opinion_expression
4121,The combat in Assassin's Creed Mirage feels so satisfying,True,express_opinion,opinion_expression
4122,I prefer stealth games over platformer games any day,True,express_opinion,opinion_expression
4123,"The story in Cyberpunk 2077 made me cry, so emotional",True,express_opinion,opinion_expression
4124,The combat in Cyberpunk 2077 feels so satisfying,True,express_opinion,opinion_expression
4125,The Meta Quest 3 controller is much more comfortable than Xbox One,True,express_opinion,opinion_expression
4126,Cyberpunk 2077 is definitely the best game of the year,True,express_opinion,opinion_expression
4127,Resident Evil 4 Remake is definitely the best game of the year,True,express_opinion,opinion_expression
4128,I'm really disappointed with the new DLC for Hogwarts Legacy,True,express_opinion,opinion_expression
4129,The Nintendo Switch controller is much more comfortable than Meta Quest 3,True,express_opinion,opinion_expression
4130,I prefer platformer games over action-adventure games any day,True,express_opinion,opinion_expression
4131,Can't stand the toxic community in Assassin's Creed Mirage,True,express_opinion,opinion_expression
4132,The latest patch ruined Street Fighter 6 completely,True,express_opinion,opinion_expression
4133,The combat in Elden Ring feels so satisfying,True,express_opinion,opinion_expression
4134,The grinding in Horizon Forbidden West is too tedious,True,express_opinion,opinion_expression
4135,I'm really disappointed with the new DLC for Doom Eternal,True,express_opinion,opinion_expression
4136,I prefer souls-like games over metroidvania games any day,True,express_opinion,opinion_expression
4137,The Steam Deck controller is much more comfortable than VR Headset,True,express_opinion,opinion_expression
4138,The PlayStation 4 controller is much more comfortable than Meta Quest 3,True,express_opinion,opinion_expression
4139,I'm really disappointed with the new DLC for Animal Crossing: New Horizons,True,express_opinion,opinion_expression
4140,"The story in Alan Wake 2 made me cry, so emotional",True,express_opinion,opinion_expression
4141,I prefer horror games over fighting games any day,True,express_opinion,opinion_expression
4142,Can't stand the toxic community in Call of Duty: Modern Warfare III,True,express_opinion,opinion_expression
4143,The latest patch ruined Alan Wake 2 completely,True,express_opinion,opinion_expression
4144,Cyberpunk 2077 is definitely the best game of the year,True,express_opinion,opinion_expression
4145,I prefer RPG games over fighting games any day,True,express_opinion,opinion_expression
4146,The grinding in Doom Eternal is too tedious,True,express_opinion,opinion_expression
4147,Horizon Forbidden West has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4148,The latest patch ruined Call of Duty: Modern Warfare III completely,True,express_opinion,opinion_expression
4149,I prefer action-adventure games over roguelike games any day,True,express_opinion,opinion_expression
4150,The Nintendo Switch controller is much more comfortable than PlayStation 4,True,express_opinion,opinion_expression
4151,Animal Crossing: New Horizons has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4152,I prefer roguelike games over action-adventure games any day,True,express_opinion,opinion_expression
4153,God of War Ragnarök has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4154,I prefer puzzle games over souls-like games any day,True,express_opinion,opinion_expression
4155,"The story in Elden Ring made me cry, so emotional",True,express_opinion,opinion_expression
4156,The grinding in Call of Duty: Modern Warfare III is too tedious,True,express_opinion,opinion_expression
4157,The ROG Ally controller is much more comfortable than Xbox One,True,express_opinion,opinion_expression
4158,Among Us is definitely the best game of the year,True,express_opinion,opinion_expression
4159,"The story in The Legend of Zelda: Tears of the Kingdom made me cry, so emotional",True,express_opinion,opinion_expression
4160,The combat in Horizon Forbidden West feels so satisfying,True,express_opinion,opinion_expression
4161,Can't stand the toxic community in Baldur's Gate 3,True,express_opinion,opinion_expression
4162,The latest patch ruined Doom Eternal completely,True,express_opinion,opinion_expression
4163,The grinding in Assassin's Creed Mirage is too tedious,True,express_opinion,opinion_expression
4164,The grinding in Hades II is too tedious,True,express_opinion,opinion_expression
4165,Can't stand the toxic community in Cyberpunk 2077,True,express_opinion,opinion_expression
4166,I prefer MOBA games over MMORPG games any day,True,express_opinion,opinion_expression
4167,The grinding in Starfield is too tedious,True,express_opinion,opinion_expression
4168,I prefer stealth games over fighting games any day,True,express_opinion,opinion_expression
4169,I prefer roguelike games over MOBA games any day,True,express_opinion,opinion_expression
4170,Can't stand the toxic community in Cyberpunk 2077,True,express_opinion,opinion_expression
4171,Can't stand the toxic community in Mortal Kombat 1,True,express_opinion,opinion_expression
4172,Diablo IV is definitely the best game of the year,True,express_opinion,opinion_expression
4173,I'm really disappointed with the new DLC for Elden Ring,True,express_opinion,opinion_expression
4174,The grinding in League of Legends is too tedious,True,express_opinion,opinion_expression
4175,The latest patch ruined League of Legends completely,True,express_opinion,opinion_expression
4176,"The story in Baldur's Gate 3 made me cry, so emotional",True,express_opinion,opinion_expression
4177,I'm really disappointed with the new DLC for Among Us,True,express_opinion,opinion_expression
4178,Can't stand the toxic community in Red Dead Redemption 2,True,express_opinion,opinion_expression
4179,Can't stand the toxic community in Genshin Impact,True,express_opinion,opinion_expression
4180,God of War Ragnarök is definitely the best game of the year,True,express_opinion,opinion_expression
4181,The grinding in Resident Evil 4 Remake is too tedious,True,express_opinion,opinion_expression
4182,The latest patch ruined Resident Evil 4 Remake completely,True,express_opinion,opinion_expression
4183,The Xbox Series X controller is much more comfortable than PlayStation 5,True,express_opinion,opinion_expression
4184,Elden Ring has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4185,The grinding in Call of Duty: Modern Warfare III is too tedious,True,express_opinion,opinion_expression
4186,The grinding in Genshin Impact is too tedious,True,express_opinion,opinion_expression
4187,Apex Legends is definitely the best game of the year,True,express_opinion,opinion_expression
4188,The combat in Horizon Forbidden West feels so satisfying,True,express_opinion,opinion_expression
4189,The grinding in Valorant is too tedious,True,express_opinion,opinion_expression
4190,Hades II has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4191,The grinding in Valorant is too tedious,True,express_opinion,opinion_expression
4192,The latest patch ruined Minecraft completely,True,express_opinion,opinion_expression
4193,The grinding in Assassin's Creed Mirage is too tedious,True,express_opinion,opinion_expression
4194,"The story in League of Legends made me cry, so emotional",True,express_opinion,opinion_expression
4195,The Gaming PC controller is much more comfortable than PlayStation VR2,True,express_opinion,opinion_expression
4196,The grinding in Cyberpunk 2077 is too tedious,True,express_opinion,opinion_expression
4197,Can't stand the toxic community in Genshin Impact,True,express_opinion,opinion_expression
4198,I prefer FPS games over MOBA games any day,True,express_opinion,opinion_expression
4199,I'm really disappointed with the new DLC for Mortal Kombat 1,True,express_opinion,opinion_expression
4200,Doom Eternal is definitely the best game of the year,True,express_opinion,opinion_expression
4201,The VR Headset controller is much more comfortable than Nintendo Switch,True,express_opinion,opinion_expression
4202,The grinding in Red Dead Redemption 2 is too tedious,True,express_opinion,opinion_expression
4203,I prefer souls-like games over MOBA games any day,True,express_opinion,opinion_expression
4204,Fortnite has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4205,I'm really disappointed with the new DLC for Street Fighter 6,True,express_opinion,opinion_expression
4206,The combat in Spider-Man 2 feels so satisfying,True,express_opinion,opinion_expression
4207,The latest patch ruined Red Dead Redemption 2 completely,True,express_opinion,opinion_expression
4208,Can't stand the toxic community in The Legend of Zelda: Tears of the Kingdom,True,express_opinion,opinion_expression
4209,The grinding in Diablo IV is too tedious,True,express_opinion,opinion_expression
4210,The latest patch ruined Starfield completely,True,express_opinion,opinion_expression
4211,The latest patch ruined Elden Ring completely,True,express_opinion,opinion_expression
4212,God of War Ragnarök is definitely the best game of the year,True,express_opinion,opinion_expression
4213,The Xbox Series X controller is much more comfortable than PlayStation 4,True,express_opinion,opinion_expression
4214,The latest patch ruined Call of Duty: Modern Warfare III completely,True,express_opinion,opinion_expression
4215,Can't stand the toxic community in Call of Duty: Modern Warfare III,True,express_opinion,opinion_expression
4216,I prefer horror games over FPS games any day,True,express_opinion,opinion_expression
4217,The PC controller is much more comfortable than Gaming PC,True,express_opinion,opinion_expression
4218,"The story in Assassin's Creed Mirage made me cry, so emotional",True,express_opinion,opinion_expression
4219,The latest patch ruined Minecraft completely,True,express_opinion,opinion_expression
4220,The combat in Call of Duty: Modern Warfare III feels so satisfying,True,express_opinion,opinion_expression
4221,The latest patch ruined Assassin's Creed Mirage completely,True,express_opinion,opinion_expression
4222,The grinding in Fortnite is too tedious,True,express_opinion,opinion_expression
4223,I'm really disappointed with the new DLC for Horizon Forbidden West,True,express_opinion,opinion_expression
4224,The combat in Diablo IV feels so satisfying,True,express_opinion,opinion_expression
4225,The combat in Diablo IV feels so satisfying,True,express_opinion,opinion_expression
4226,I'm really disappointed with the new DLC for Fortnite,True,express_opinion,opinion_expression
4227,Minecraft is definitely the best game of the year,True,express_opinion,opinion_expression
4228,I prefer survival games over sports games any day,True,express_opinion,opinion_expression
4229,The latest patch ruined Elden Ring completely,True,express_opinion,opinion_expression
4230,Can't stand the toxic community in Red Dead Redemption 2,True,express_opinion,opinion_expression
4231,Fortnite is definitely the best game of the year,True,express_opinion,opinion_expression
4232,I'm really disappointed with the new DLC for Genshin Impact,True,express_opinion,opinion_expression
4233,Apex Legends is definitely the best game of the year,True,express_opinion,opinion_expression
4234,The latest patch ruined Doom Eternal completely,True,express_opinion,opinion_expression
4235,"The story in The Legend of Zelda: Tears of the Kingdom made me cry, so emotional",True,express_opinion,opinion_expression
4236,The Meta Quest 3 controller is much more comfortable than PlayStation VR2,True,express_opinion,opinion_expression
4237,Can't stand the toxic community in Starfield,True,express_opinion,opinion_expression
4238,I prefer platformer games over MMORPG games any day,True,express_opinion,opinion_expression
4239,Can't stand the toxic community in Street Fighter 6,True,express_opinion,opinion_expression
4240,"The story in Valorant made me cry, so emotional",True,express_opinion,opinion_expression
4241,The combat in League of Legends feels so satisfying,True,express_opinion,opinion_expression
4242,The latest patch ruined Among Us completely,True,express_opinion,opinion_expression
4243,Alan Wake 2 has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4244,The grinding in Starfield is too tedious,True,express_opinion,opinion_expression
4245,The PlayStation VR2 controller is much more comfortable than ROG Ally,True,express_opinion,opinion_expression
4246,Can't stand the toxic community in Apex Legends,True,express_opinion,opinion_expression
4247,I'm really disappointed with the new DLC for Spider-Man 2,True,express_opinion,opinion_expression
4248,The Steam Deck controller is much more comfortable than PC,True,express_opinion,opinion_expression
4249,The latest patch ruined Diablo IV completely,True,express_opinion,opinion_expression
4250,The latest patch ruined Elden Ring completely,True,express_opinion,opinion_expression
4251,The ROG Ally controller is much more comfortable than Xbox Series X,True,express_opinion,opinion_expression
4252,Final Fantasy XVI is definitely the best game of the year,True,express_opinion,opinion_expression
4253,The grinding in Starfield is too tedious,True,express_opinion,opinion_expression
4254,God of War Ragnarök is definitely the best game of the year,True,express_opinion,opinion_expression
4255,The PlayStation 5 controller is much more comfortable than Xbox One,True,express_opinion,opinion_expression
4256,Can't stand the toxic community in The Legend of Zelda: Tears of the Kingdom,True,express_opinion,opinion_expression
4257,The grinding in Final Fantasy XVI is too tedious,True,express_opinion,opinion_expression
4258,"The story in Animal Crossing: New Horizons made me cry, so emotional",True,express_opinion,opinion_expression
4259,The PlayStation 4 controller is much more comfortable than PC,True,express_opinion,opinion_expression
4260,The grinding in God of War Ragnarök is too tedious,True,express_opinion,opinion_expression
4261,The latest patch ruined Genshin Impact completely,True,express_opinion,opinion_expression
4262,The combat in Valorant feels so satisfying,True,express_opinion,opinion_expression
4263,Cyberpunk 2077 is definitely the best game of the year,True,express_opinion,opinion_expression
4264,The grinding in Valorant is too tedious,True,express_opinion,opinion_expression
4265,The combat in Call of Duty: Modern Warfare III feels so satisfying,True,express_opinion,opinion_expression
4266,Can't stand the toxic community in Resident Evil 4 Remake,True,express_opinion,opinion_expression
4267,Fortnite is definitely the best game of the year,True,express_opinion,opinion_expression
4268,The latest patch ruined Fortnite completely,True,express_opinion,opinion_expression
4269,The ROG Ally controller is much more comfortable than Meta Quest 3,True,express_opinion,opinion_expression
4270,Mortal Kombat 1 is definitely the best game of the year,True,express_opinion,opinion_expression
4271,The grinding in Alan Wake 2 is too tedious,True,express_opinion,opinion_expression
4272,I'm really disappointed with the new DLC for Animal Crossing: New Horizons,True,express_opinion,opinion_expression
4273,The latest patch ruined Call of Duty: Modern Warfare III completely,True,express_opinion,opinion_expression
4274,The latest patch ruined Minecraft completely,True,express_opinion,opinion_expression
4275,"The story in Alan Wake 2 made me cry, so emotional",True,express_opinion,opinion_expression
4276,Can't stand the toxic community in Baldur's Gate 3,True,express_opinion,opinion_expression
4277,The latest patch ruined Cyberpunk 2077 completely,True,express_opinion,opinion_expression
4278,"The story in Valorant made me cry, so emotional",True,express_opinion,opinion_expression
4279,I'm really disappointed with the new DLC for Horizon Forbidden West,True,express_opinion,opinion_expression
4280,Can't stand the toxic community in Starfield,True,express_opinion,opinion_expression
4281,Final Fantasy XVI is definitely the best game of the year,True,express_opinion,opinion_expression
4282,Elden Ring has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4283,I prefer visual novel games over visual novel games any day,True,express_opinion,opinion_expression
4284,The grinding in Genshin Impact is too tedious,True,express_opinion,opinion_expression
4285,Can't stand the toxic community in Valorant,True,express_opinion,opinion_expression
4286,I'm really disappointed with the new DLC for Final Fantasy XVI,True,express_opinion,opinion_expression
4287,The combat in Hogwarts Legacy feels so satisfying,True,express_opinion,opinion_expression
4288,Can't stand the toxic community in Hades II,True,express_opinion,opinion_expression
4289,The combat in Alan Wake 2 feels so satisfying,True,express_opinion,opinion_expression
4290,The ROG Ally controller is much more comfortable than Xbox Series X,True,express_opinion,opinion_expression
4291,Final Fantasy XVI is definitely the best game of the year,True,express_opinion,opinion_expression
4292,Can't stand the toxic community in Street Fighter 6,True,express_opinion,opinion_expression
4293,The grinding in Assassin's Creed Mirage is too tedious,True,express_opinion,opinion_expression
4294,"The story in Doom Eternal made me cry, so emotional",True,express_opinion,opinion_expression
4295,"The story in Mortal Kombat 1 made me cry, so emotional",True,express_opinion,opinion_expression
4296,The PlayStation VR2 controller is much more comfortable than Nintendo Switch,True,express_opinion,opinion_expression
4297,The latest patch ruined League of Legends completely,True,express_opinion,opinion_expression
4298,I prefer roguelike games over battle royale games any day,True,express_opinion,opinion_expression
4299,I'm really disappointed with the new DLC for Mortal Kombat 1,True,express_opinion,opinion_expression
4300,I'm really disappointed with the new DLC for Diablo IV,True,express_opinion,opinion_expression
4301,The ROG Ally controller is much more comfortable than PlayStation VR2,True,express_opinion,opinion_expression
4302,"The story in Final Fantasy XVI made me cry, so emotional",True,express_opinion,opinion_expression
4303,The Nintendo Switch controller is much more comfortable than PlayStation 5,True,express_opinion,opinion_expression
4304,Can't stand the toxic community in Red Dead Redemption 2,True,express_opinion,opinion_expression
4305,Final Fantasy XVI has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4306,The Nintendo Switch controller is much more comfortable than ROG Ally,True,express_opinion,opinion_expression
4307,The latest patch ruined Red Dead Redemption 2 completely,True,express_opinion,opinion_expression
4308,The PlayStation 5 controller is much more comfortable than Gaming PC,True,express_opinion,opinion_expression
4309,Can't stand the toxic community in Doom Eternal,True,express_opinion,opinion_expression
4310,The PC controller is much more comfortable than Steam Deck,True,express_opinion,opinion_expression
4311,"The story in Apex Legends made me cry, so emotional",True,express_opinion,opinion_expression
4312,Minecraft is definitely the best game of the year,True,express_opinion,opinion_expression
4313,Can't stand the toxic community in Genshin Impact,True,express_opinion,opinion_expression
